time,Hips.x,Hips.y,Hips.z,Chest.x,Chest.y,Chest.z,Chest2.x,Chest2.y,Chest2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftElbow.x,LeftElbow.y,LeftElbow.z,LeftWrist.x,LeftWrist.y,LeftWrist.z,LeftHand.x,LeftHand.y,LeftHand.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightElbow.x,RightElbow.y,RightElbow.z,RightWrist.x,RightWrist.y,RightWrist.z,RightHand.x,RightHand.y,RightHand.z,HipLeft.x,HipLeft.y,HipLeft.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,LeftAnkle.x,LeftAnkle.y,LeftAnkle.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightHip.x,RightHip.y,RightHip.z,RightKnee.x,RightKnee.y,RightKnee.z,RightAnkle.x,RightAnkle.y,RightAnkle.z,RightFoot.x,RightFoot.y,RightFoot.z
  78.99921, -20.91127,  36.30127, 219.52994, -18.17958,  69.05115, 216.53280, -16.30181,  91.79212, 213.64796, -15.62473,  98.48302, 211.70544, -14.17384, 112.82067, 207.54289,  -2.43139,  90.87111, 215.31024,  -1.78465,  66.13964, 218.90687,   2.12634,  43.90407, 214.51554,   3.43968,  36.15344, 211.79060, -30.17223,  92.71313, 211.98569, -38.94578,  70.21680, 218.46179, -42.97139,  50.76177, 206.87316, -42.39860,  43.44821, 202.94810, -11.50009,  35.63250, 220.79990, -17.44059,  -0.85810, 225.89199, -20.68843, -33.81571, 235.91233, -19.70174, -40.63852, 230.26752, -30.32245,  36.97004, 218.25998, -49.23553,  24.06220, 188.79024, -69.87778,  -1.42040, 177.75871, -68.40111,  -5.39354, 169.92151
  79.03254, -20.97974,  36.35581, 219.51407, -18.22177,  69.09734, 216.45052, -16.35474,  91.83184, 213.50825, -15.68542,  98.52084, 211.55651, -14.25115, 112.85441, 207.37422,  -2.47983,  90.91873, 215.13709,  -1.83496,  66.19448, 218.78339,   2.03472,  43.94730, 214.41437,   3.23941,  36.14291, 211.79469, -30.22965,  92.74494, 211.87941, -38.94570,  70.26939, 218.50363, -42.96138,  50.71851, 207.07396, -42.38157,  43.40857, 203.14318, -11.56644,  35.67987, 220.76439, -17.48068,  -0.81079, 225.88647, -20.69260, -33.77291, 235.90357, -19.69583, -40.60806, 230.27549, -30.39304,  37.03174, 218.26376, -49.39959,  23.54334, 189.11593, -69.71729,  -2.35169, 178.44830, -68.26533,  -6.35855, 170.62365
  79.06588, -21.09401,  36.38793, 219.49904, -18.31340,  69.11964, 216.35206, -16.46187,  91.84626, 213.33997, -15.80146,  98.53304, 211.37762, -14.38631, 112.86186, 207.17260,  -2.58278,  90.94494, 214.93954,  -1.93481,  66.23048, 218.65107,   1.88857,  43.96617, 214.32878,   2.97807,  36.10425, 211.83364, -30.34095,  92.74757, 211.74040, -38.98902,  70.28824, 218.50717, -43.11171,  50.56796, 207.41149, -42.57464,  43.23878, 203.51059, -11.67880,  35.70663, 220.73198, -17.49931,  -0.79125, 225.90969, -20.68124, -33.76224, 235.90712, -19.67750, -40.60634, 230.29116, -30.50921,  37.06922, 218.26610, -49.56091,  22.61529, 189.61476, -69.34885,  -3.92633, 179.55793, -67.94872,  -7.98181, 171.74891
  79.09921, -21.25666,  36.39834, 219.48358, -18.45617,  69.11856, 216.23630, -16.62480,  91.83582, 213.14243, -15.97396,  98.52018, 211.16866, -14.57929, 112.84380, 206.93914,  -2.74205,  90.94940, 214.71830,  -2.08781,  66.24754, 218.51171,   1.68626,  43.96143, 214.25900,   2.65549,  36.04050, 211.90488, -30.50756,  92.72224, 211.56657, -39.07726,  70.27506, 218.47197, -43.41354,  50.32136, 207.88676, -42.97012,  42.94663, 204.06065, -11.83989,  35.71334, 220.70250, -17.49957,  -0.79919, 225.95469, -20.65571, -33.78232, 235.92024, -19.64853, -40.63249, 230.31231, -30.67342,  37.08334, 218.26465, -49.70338,  21.28295, 190.31845, -68.77972,  -6.07139, 181.09927, -67.46131, -10.19352, 173.31095
  79.13254, -21.47141,  36.38703, 219.46571, -18.65252,  69.09390, 216.10192, -16.84499,  91.80027, 212.91548, -16.20402,  98.48215, 210.93013, -14.83050, 112.80047, 206.67581,  -2.95913,  90.93117, 214.47352,  -2.29485,  66.24486, 218.36514,   1.42631,  43.93255, 214.20415,   2.27028,  35.95432, 212.00009, -30.73085,  92.66937, 211.35743, -39.21250,  70.23102, 218.39891, -43.85554,  49.99313, 208.50598, -43.56271,  42.55060, 204.79850, -12.05346,  35.69961, 220.67410, -17.48275,  -0.83488, 226.01599, -20.61573, -33.83284, 235.93964, -19.60844, -40.68632, 230.33578, -30.88935,  37.07445, 218.25732, -49.80121,  19.58609, 191.25211, -67.99075,  -8.68874, 183.07687, -66.78505, -12.90189, 175.31905
  79.16587, -21.74076,  36.35392, 219.44393, -18.90479,  69.04543, 215.94793, -17.12361,  91.73942, 212.65999, -16.49292,  98.41886, 210.66316, -15.14145, 112.73194, 206.38423,  -3.23509,  90.88993, 214.20504,  -2.55490,  66.22214, 218.20974,   1.10815,  43.87938, 214.16210,   1.82326,  35.84796, 212.11093, -31.01214,  92.58891, 211.11494, -39.39743,  70.15702, 218.29110, -44.40999,  49.61327, 209.24519, -44.32004,  42.06970, 205.73679, -12.32192,  35.66523, 220.64455, -17.44946,  -0.89786, 226.08801, -20.56004, -33.91328, 235.96052, -19.55522, -40.76726, 230.35683, -31.15961,  37.04261, 218.24330, -49.81469,  17.63609, 192.39457, -66.90511, -11.63787, 185.45818, -65.83787, -15.97446, 177.74825
  79.19921, -22.06995,  36.29922, 219.41642, -19.21588,  68.97309, 215.77328, -17.46173,  91.65318, 212.37672, -16.84170,  98.33028, 210.36876, -15.51309, 112.63835, 206.06598,  -3.57097,  90.82548, 213.91358,  -2.86852,  66.17867, 218.04167,   0.73181,  43.80239, 214.12506,   1.31444,  35.72382, 212.22252, -31.35248,  92.48088, 210.83987, -39.63490,  70.05358, 218.14862, -44.98177,  49.25656, 209.90878, -45.16936,  41.58351, 206.69762, -12.65054,  35.60976, 220.61212, -17.40213,  -0.98833, 226.16052, -20.48804, -34.02287, 235.97665, -19.48816, -40.87457, 230.36929, -31.48936,  36.98869, 218.22073, -49.71748,  15.49791, 193.75312, -65.52237, -14.77898, 188.21455, -64.62048, -19.27690, 180.57626
  79.23254, -22.45360,  36.22297, 219.38079, -19.58556,  68.87741, 215.57789, -17.86123,  91.54227, 212.06637, -17.25205,  98.21720, 210.04792, -15.94667, 112.52063, 205.72266,  -3.96878,  90.73829, 213.60047,  -3.23618,  66.11423, 217.85707,   0.29653,  43.70264, 214.08341,   0.74259,  35.58394, 212.31981, -31.75368,  92.34625, 210.53228, -39.92960,  69.92209, 217.96946, -45.55783,  48.92278, 210.46266, -46.01753,  41.12434, 207.59989, -13.03384,  35.53464, 220.57442, -17.34106,  -1.10276, 226.22518, -20.39796, -34.15825, 235.97968, -19.40494, -41.00424, 230.36413, -31.87336,  36.91130, 218.18716, -49.49472,  13.26814, 195.31204, -63.86202, -17.94968, 191.28860, -63.13990, -22.64746, 183.75219
  79.26587, -22.82757,  36.12439, 219.34040, -19.99432,  68.76177, 215.36874, -18.32235,  91.41105, 211.73359, -17.72557,  98.08392, 209.70461, -16.44677, 112.38291, 205.35680,  -4.42902,  90.63731, 213.27530,  -3.65664,  66.03716, 217.66116,  -0.19706,  43.58967, 214.03601,   0.10818,  35.43806, 212.39876, -32.21567,  92.18480, 210.19188, -40.28477,  69.76290, 217.75152, -46.13899,  48.59069, 210.93495, -46.83087,  40.69744, 208.39716, -13.40692,  35.45209, 220.53611, -17.27083,  -1.22168, 226.27085, -20.29249, -34.30000, 235.95871, -19.30862, -41.13681, 230.33038, -32.24822,  36.79669, 218.14470, -49.13429,  11.03668, 197.07185, -61.95711, -21.00398, 194.59562, -61.37410, -25.91435, 187.18371
  79.29921, -23.18657,  36.00436, 219.29412, -20.43987,  68.62727, 215.14669, -18.84350,  91.26095, 211.38259, -18.26128,  97.93177, 209.34273, -17.01365, 112.22641, 204.97158,  -4.95032,  90.52593, 212.94436,  -4.13216,  65.94862, 217.44842,  -0.75010,  43.46659, 213.96705,  -0.59020,  35.28992, 212.43768, -32.73669,  91.99596, 209.82083, -40.69976,  69.57756, 217.50228, -46.73122,  48.25676, 211.33423, -47.62696,  40.29926, 209.07630, -13.76469,  35.36410, 220.49774, -17.19523,  -1.34397, 226.28840, -20.17468, -34.44688, 235.90506, -19.20246, -41.27144, 230.25986, -32.60844,  36.64462, 218.09050, -48.62957,   8.87021, 198.99368, -59.83889, -23.85051, 198.06328, -59.35707, -28.97166, 190.78800
  79.33254, -23.53898,  35.86520, 219.24118, -20.92356,  68.47536, 214.91251, -19.42397,  91.09325, 211.01607, -18.85823,  97.76217, 208.96537, -17.64593, 112.05273, 204.57103,  -5.53204,  90.40488, 212.60995,  -4.66522,  65.84744, 217.21220,  -1.36292,  43.33398, 213.85975,  -1.35384,  35.14025, 212.41578, -33.31590,  91.78161, 209.42218, -41.17687,  69.36906, 217.22493, -47.34347,  47.92032, 211.66396, -48.42298,  39.92240, 209.64149, -14.11587,  35.27105, 220.45866, -17.11595,  -1.47170, 226.26832, -20.04652, -34.60090, 235.80917, -19.08801, -41.41037, 230.14344, -32.96210,  36.45935, 218.02370, -47.98811,   6.82664, 201.02654, -57.57639, -26.41369, 201.57959, -57.15927, -31.73153, 194.44274
  79.36587, -23.88970,  35.71101, 219.18088, -21.44425,  68.30940, 214.66810, -20.06052,  90.91128, 210.63820, -19.51336,  97.57854, 208.57708, -18.34087, 111.86553, 204.16038,  -6.17109,  90.27773, 212.27599,  -5.25518,  65.73522, 216.94784,  -2.03389,  43.19514, 213.69696,  -2.17995,  34.99231, 212.31327, -33.94995,  91.54484, 209.00042, -41.71798,  69.14108, 216.92059, -47.98215,  47.58177, 211.92496, -49.22374,  39.55973, 210.10075, -14.46568,  35.17536, 220.41836, -17.03521,  -1.60467, 226.19842, -19.91048, -34.76243, 235.65655, -18.96639, -41.55342, 229.96628, -33.31372,  36.24667, 217.94340, -47.23319,   4.94515, 203.13646, -55.25567, -28.65685, 205.06145, -54.88903, -34.15881, 198.06273
  79.39921, -24.24468,  35.54751, 219.11157, -22.00146,  68.13444, 214.41470, -20.75019,  90.72011, 210.25276, -20.22371,  97.38598, 208.18179, -19.09555, 111.67001, 203.74400,  -6.86462,  90.14932, 211.94549,  -5.89966,  65.61562, 216.65364,  -2.76060,  43.05529, 213.46339,  -3.06284,  34.85105, 212.11375, -34.63575,  91.29090, 208.56004, -42.32276,  68.89870, 216.59118, -48.64525,  47.24191, 212.11799, -50.02712,  39.20566, 210.46527, -14.82045,  35.08089, 220.37513, -16.95586,  -1.74165, 226.06043, -19.76618, -34.92970, 235.43143, -18.83709, -41.69882, 229.71270, -33.66891,  36.01414, 217.84800, -46.40803,   3.27086, 205.26329, -52.96780, -30.55509, 208.41516, -52.64649, -36.21822, 201.54392
  79.43254, -24.60868,  35.38019, 219.03218, -22.59397,  67.95570, 214.15596, -21.48877,  90.52535, 209.86767, -20.98462,  97.19021, 207.78789, -19.90431, 111.47205, 203.33122,  -7.60864,  90.02401, 211.62568,  -6.59628,  65.49216, 216.33347,  -3.54121,  42.91933, 213.15009,  -3.99763,  34.72061, 211.81024, -35.36890,  91.02669, 208.10965, -42.98694,  68.64721, 216.24137, -49.33584,  46.90504, 212.24519, -50.83510,  38.86015, 210.74376, -15.18526,  34.99129, 220.32762, -16.87988,  -1.88092, 225.83675, -19.61120, -35.10099, 235.11722, -18.69767, -41.84429, 229.36557, -34.03211,  35.76910, 217.73673, -45.55464,   1.82020, 207.36917, -50.79357, -32.12305, 211.56072, -50.51664, -37.92874, 204.80754
  79.46587, -24.98601,  35.21384, 218.94176, -23.21937,  67.77801, 213.89662, -22.27059,  90.33236, 209.49193, -21.79058,  96.99642, 207.40390, -20.76198, 111.27655, 202.92954,  -8.39744,  89.90696, 211.32353,  -7.33753,  65.37012, 215.99467,  -4.36301,  42.79427, 212.75682,  -4.97225,  34.60790, 211.40237, -36.14374,  90.75776, 207.66034, -43.70008,  68.38955, 215.88014, -50.05387,  46.57440, 212.31246, -51.64691,  38.52407, 210.94246, -15.56461,  34.90911, 220.27393, -16.80650,  -2.02075, 225.51090, -19.44117, -35.27511, 234.69598, -18.54389, -41.98821, 228.90656, -34.40742,  35.51857, 217.60958, -44.72005,   0.60497, 209.39541, -48.78985, -33.38402, 214.42981, -48.54553, -39.31144, 207.78194
  79.49921, -25.38127,  35.05206, 218.83936, -23.87677,  67.60524, 213.64059, -23.09142,  90.14552, 209.13293, -22.63653,  96.80910, 207.03778, -21.66177, 111.08822, 202.54816,  -9.22690,  89.80025, 211.04501,  -8.11554,  65.25238, 215.64576,  -5.21279,  42.68460, 212.28874,  -5.97291,  34.51731, 210.89595, -36.95593,  90.49078, 207.22085, -44.45474,  68.12981, 215.51270, -50.79860,  46.25347, 212.32192, -52.46517,  38.19990, 211.06296, -15.96325,  34.83603, 220.21217, -16.73132,  -2.15932, 225.06360, -19.24773, -35.45036, 234.14846, -18.36797, -42.13048, 228.31836, -34.79929,  35.26809, 217.46656, -43.93519,  -0.38823, 211.30664, -46.97860, -34.37857, 217.01225, -46.75424, -40.40159, 210.45016
  79.53254, -25.80011,  34.89851, 218.72329, -24.56554,  67.44150, 213.39134, -23.94520,  89.96980, 208.79889, -23.51558,  96.63364, 206.69919, -22.59497, 110.91329, 202.19985, -10.09104,  89.70621, 210.79703,  -8.91965,  65.14321, 215.30111,  -6.07490,  42.59656, 211.75767,  -6.97642,  34.45438, 210.30348, -37.79937,  90.23340, 206.80074, -45.24403,  67.87400, 215.14545, -51.56700,  45.94675, 212.27907, -53.28985,  37.89152, 211.10975, -16.38691,  34.77349, 220.13977, -16.64739,  -2.29314, 224.47329, -19.01715, -35.62362, 233.45235, -18.15684, -42.26853, 227.57926, -35.21331,  35.02353, 217.30681, -43.22680,  -1.17709, 213.05459, -45.37167, -35.14030, 219.30437, -45.16019, -41.23957, 212.81266
  79.56587, -26.24697,  34.75681, 218.59132, -25.28361,  67.29117, 213.15190, -24.82601,  89.81042, 208.49639, -24.42153,  96.47531, 206.39503, -23.55480, 110.75721, 201.89213, -10.98387,  89.62889, 210.58499,  -9.74429,  65.04759, 214.96940,  -6.93882,  42.53673, 211.17586,  -7.95635,  34.42355, 209.63859, -38.66815,  89.99196, 206.40778, -46.06176,  67.62756, 214.78444, -52.35374,  45.65739, 212.19169, -54.11763,  37.60190, 211.08703, -16.84009,  34.72284, 220.05419, -16.54610,  -2.41556, 223.71956, -18.73189, -35.78943, 232.58338, -17.89318, -42.39623, 226.66436, -35.65384,  34.79077, 217.12845, -42.61101,  -1.78884, 214.61606, -43.96817, -35.70761, 221.31199, -43.76569, -41.86902, 214.87894
  79.59920, -26.72610,  34.62954, 218.44150, -26.02877,  67.15758, 212.92422, -25.72856,  89.67127, 208.22914, -25.34789,  96.33813, 206.12959, -24.53217, 110.62425, 201.63056, -11.90025,  89.56930, 210.41257, -10.58031,  64.96845, 214.66180,  -7.78798,  42.50995, 210.56077,  -8.88256,  34.42709, 208.92012, -39.55688,  89.77324, 206.04572, -46.90254,  67.39715, 214.43333, -53.15614,  45.39086, 212.06359, -54.94777,  37.33623, 210.99802, -17.32710,  34.68452, 219.95355, -16.41491,  -2.51699, 222.78165, -18.36987, -35.93986, 231.51378, -17.55441, -42.50457, 225.54488, -36.12509,  34.57457, 216.92945, -42.09522,  -2.25258, 215.98018, -42.76129, -36.11663, 223.04720, -42.56462, -42.33023, 216.66437
  79.63254, -27.23963,  34.51962, 218.27329, -26.79674,  67.04458, 212.71178, -26.64578,  89.55673, 208.00219, -26.28639,  96.22655, 205.90828, -25.51626, 110.51900, 201.42134, -12.83315,  89.52907, 210.28484, -11.41660,  64.90955, 214.39247,  -8.60577,  42.52179, 209.93293,  -9.73161,  34.46814, 208.17406, -40.45841,  89.58440, 205.71954, -47.76027,  67.19083, 214.09874, -53.97053,  45.15463, 211.89901, -55.77854,  37.10150, 210.84997, -17.85005,  34.65922, 219.83747, -16.23766,  -2.58240, 221.63869, -17.90369, -36.06188, 230.21238, -17.11312, -42.57920, 224.18846, -36.62921,  34.38001, 216.70911, -41.68134,  -2.59393, 217.14082, -41.73806, -36.39647, 224.52627, -41.54449, -42.65395, 218.18635
  79.66587, -27.78478,  34.43035, 218.08848, -27.58127,  66.95621, 212.51828, -27.57144,  89.47105, 207.81912, -27.23015,  96.14463, 205.73421, -26.49881, 110.44516, 201.26655, -13.77634,  89.51102, 210.20526, -12.24996,  64.87475, 214.17066,  -9.37970,  42.57599, 209.32021, -10.48504,  34.55069, 207.42411, -41.36654,  89.43108, 205.43299, -48.63544,  67.01583, 213.78284, -54.79710,  44.95430, 211.70378, -56.61206,  36.90349, 210.64891, -18.40607,  34.64900, 219.70786, -15.99725,  -2.58895, 220.26938, -17.30015, -36.13473, 228.64451, -16.53572, -42.59739, 222.55865, -37.16349,  34.21171, 216.46910, -41.36570,  -2.83490, 218.10395, -40.87886, -36.57146, 225.76992, -40.68755, -42.86622, 219.46694
  79.69920, -28.35438,  34.36436, 217.88907, -28.37484,  66.89522, 212.34441, -28.49864,  89.41674, 207.67907, -28.17182,  96.09485, 205.60637, -27.47148, 110.40507, 201.16486, -14.72297,  89.51670, 210.17325, -13.07685,  64.86646, 214.00155, -10.10051,  42.67422, 208.74359, -11.13331,  34.67799, 206.69030, -42.27431,  89.31679, 205.18489, -49.52326,  66.87629, 213.48409, -55.63557,  44.79425, 211.47832, -57.44772,  36.74653, 210.39541, -18.98794,  34.65622, 219.56686, -15.67551,  -2.50530, 218.65497, -16.52042, -36.12893, 226.77270, -15.78181, -42.52739, 220.61622, -37.72082,  34.07250, 216.21127, -41.13928,  -2.99453, 218.88178, -40.16303, -36.66182, 226.80141, -39.97432, -42.98856, 220.53046
  79.73254, -28.93898,  34.32365, 217.67843, -29.16913,  66.86342, 212.19109, -29.41986,  89.39527, 207.58101, -29.10372,  96.07852, 205.52331, -28.42626, 110.39979, 201.11396, -15.66563,  89.54740, 210.18832, -13.89188,  64.88687, 213.89134, -10.76278,  42.81733, 208.22177, -11.67261,  34.85330, 205.99266, -43.17409,  89.24314, 204.97370, -50.41608,  66.77401, 213.20120, -56.48135,  44.67642, 211.22404, -58.28356,  36.63317, 210.09239, -19.58621,  34.68319, 219.41820, -15.25177,  -2.29086, 216.78858, -15.52106, -36.00554, 224.56081, -14.80572, -42.32882, 218.32443, -38.29175,  33.96412, 215.93867, -40.99110,  -3.08816, 219.49174, -39.57245, -36.68416, 227.64383, -39.38712, -43.03857, 221.40082
  79.76587, -29.53152,  34.30970, 217.45848, -29.95754,  66.86182, 212.05679, -30.32825,  89.40702, 207.52066, -30.01938,  96.09614, 205.48098, -29.35753, 110.42996, 201.11024, -16.59764,  89.60428, 210.24677, -14.69113,  64.93762, 213.84134, -11.36642,  43.00532, 207.76510, -12.10407,  35.07738, 205.35137, -44.05885,  89.20976, 204.79456, -51.30698,  66.70936, 212.93068, -57.32897,  44.60115, 210.93996, -59.11718,  36.56480, 209.73921, -20.19389,  34.73156, 219.26431, -14.70967,  -1.89796, 214.68350, -14.25900, -35.71709, 221.97891, -13.56218, -41.95142, 215.65153, -38.86916,  33.88784, 215.65265, -40.90613,  -3.12736, 219.95476, -39.08992, -36.65196, 228.31914, -38.90898, -43.03017, 222.10032
  79.79920, -30.12316,  34.32351, 217.23265, -30.73188,  66.89077, 211.94084, -31.21577,  89.45170, 207.49446, -30.91096,  96.14729, 205.47550, -30.25780, 110.49497, 201.14915, -17.51101,  89.68727, 210.34475, -15.46879,  65.01913, 213.85357, -11.90728,  43.23568, 207.38850, -12.42725,  35.34955, 204.78831, -44.92052,  89.21613, 204.64418, -52.19038,  66.68327, 212.67036, -58.17313,  44.56933, 210.62576, -59.94300,  36.54173, 209.34219, -20.80210,  34.80254, 219.10850, -14.04787,  -1.28052, 212.38725, -12.71856, -35.21251, 219.02149, -12.02462, -41.33754, 212.58794, -39.44422,  33.84449, 215.35679, -40.87031,  -3.12059, 220.28953, -38.70015, -36.57513, 228.84779, -38.52474, -42.97399, 222.65005
  79.83254, -30.70808,  34.36463, 217.00315, -31.48666,  66.94920, 211.84179, -32.07673,  89.52762, 207.49820, -31.77271,  96.23006, 205.50200, -31.12125, 110.59244, 201.22441, -18.39997,  89.79453, 210.47730, -16.22214,  65.12989, 213.92877, -12.38817,  43.50227, 207.10624, -12.64672,  35.66473, 204.32625, -45.75349,  89.26071, 204.51910, -53.06305,  66.69517, 212.41636, -59.01067,  44.58055, 210.27876, -60.75693,  36.56329, 208.90160, -21.40495,  34.89570, 218.95256, -13.28832,  -0.40559, 209.96805, -10.91842, -34.44308, 215.71200, -10.20302, -40.43304, 209.15482, -40.01121,  33.83356, 215.05375, -40.87146,  -3.07493, 220.51321, -38.38903, -36.46201, 229.24821, -38.21962, -42.87876, 223.06883
  79.86587, -31.28221,  34.43099, 216.77064, -32.21832,  67.03454, 211.75743, -32.90795,  89.63174, 207.52767, -32.60149,  96.34129, 205.55586, -31.94478, 110.71889, 201.33056, -19.26112,  89.92272, 210.63881, -16.94684,  65.26673, 214.06317, -12.81200,  43.79762, 206.92309, -12.76294,  36.01832, 203.97311, -46.55479,  89.34076, 204.41652, -53.92020,  66.74280, 212.16785, -59.83718,  44.63299, 209.89946, -61.55363,  36.62767, 208.41925, -21.99819,  35.00902, 218.79629, -12.46358,   0.74681, 207.48371,  -8.89623, -33.35782, 212.09979,  -8.13943, -39.19151, 205.40774, -40.56623,  33.85296, 214.74500, -40.89277,  -2.99598, 220.64681, -38.14098, -36.32052, 229.53855, -37.97844, -42.75317, 223.37555
  79.89920, -31.84210,  34.51987, 216.53464, -32.92238,  67.14366, 211.68474, -33.70389,  89.76051, 207.57778, -33.39187,  96.47733, 205.63175, -32.72327, 110.87051, 201.46170, -20.08846,  90.06799, 210.82207, -17.64253,  65.42584, 214.25453, -13.18186,  44.11450, 206.84311, -12.77189,  36.40756, 203.73546, -47.31932,  89.45304, 204.33348, -54.75514,  66.82381, 211.92471, -60.64518,  44.72432, 209.49159, -62.32546,  36.73262, 207.90044, -22.57806,  35.13932, 218.63800, -11.60293,   2.18593, 204.98506,  -6.70021, -31.90852, 208.25489,  -5.88547, -37.56671, 201.42047, -41.10615,  33.90042, 214.43128, -40.92102,  -2.88774, 220.70655, -37.94247, -36.15599, 229.73496, -37.78824, -42.60314, 223.58691
  79.93253, -32.38764,  34.62908, 216.29460, -33.59626,  67.27410, 211.62108, -34.45935,  89.91117, 207.64387, -34.13870,  96.63522, 205.72441, -33.45161, 111.04390, 201.61128, -20.87646,  90.22750, 211.02099, -18.30548,  65.60436, 214.49826, -13.49823,  44.44635, 206.86747, -12.67218,  36.83081, 203.62038, -48.04224,  89.59485, 204.26675, -55.56117,  66.93593, 211.68558, -61.42629,  44.85206, 209.05821, -63.06471,  36.87536, 207.35227, -23.14415,  35.28364, 218.47631, -10.74975,   3.90039, 202.53100,  -4.39593, -30.06703, 204.26399,  -3.51663, -35.53434, 197.28377, -41.63113,  33.97452, 214.11290, -40.94864,  -2.75241, 220.70446, -37.78242, -35.97080, 229.85179, -37.63861, -42.43105, 223.71725
  79.96587, -32.91924,  34.75643, 216.05024, -34.23817,  67.42341, 211.56373, -35.17044,  90.08099, 207.72120, -34.83802,  96.81204, 205.82847, -34.12567, 111.23572, 201.77261, -21.62092,  90.39839, 211.22972, -18.93432,  65.79938, 214.78935, -13.76521,  44.78689, 206.99478, -12.46907,  37.28763, 203.63271, -48.71997,  89.76358, 204.21268, -56.33161,  67.07619, 211.44769, -62.17073,  45.01236, 208.60307, -63.76319,  37.05165, 206.78273, -23.69663,  35.43918, 218.31024,  -9.93966,   5.86985, 200.16683,  -2.05569, -27.81991, 200.22183,  -1.11110, -33.08488, 193.09610, -42.14186,  34.07367, 213.79025, -40.97037,  -2.59185, 220.64952, -37.65132, -35.76626, 229.90167, -37.51930, -42.23795, 223.77894
