time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Spine3.x,Spine3.y,Spine3.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb1.x,RightHandThumb1.y,RightHandThumb1.z,RightHandThumb2.x,RightHandThumb2.y,RightHandThumb2.z,RightHandThumb3.x,RightHandThumb3.y,RightHandThumb3.z,RightInHandIndex.x,RightInHandIndex.y,RightInHandIndex.z,RightHandIndex1.x,RightHandIndex1.y,RightHandIndex1.z,RightHandIndex2.x,RightHandIndex2.y,RightHandIndex2.z,RightHandIndex3.x,RightHandIndex3.y,RightHandIndex3.z,RightInHandMiddle.x,RightInHandMiddle.y,RightInHandMiddle.z,RightHandMiddle1.x,RightHandMiddle1.y,RightHandMiddle1.z,RightHandMiddle2.x,RightHandMiddle2.y,RightHandMiddle2.z,RightHandMiddle3.x,RightHandMiddle3.y,RightHandMiddle3.z,RightInHandRing.x,RightInHandRing.y,RightInHandRing.z,RightHandRing1.x,RightHandRing1.y,RightHandRing1.z,RightHandRing2.x,RightHandRing2.y,RightHandRing2.z,RightHandRing3.x,RightHandRing3.y,RightHandRing3.z,RightInHandPinky.x,RightInHandPinky.y,RightInHandPinky.z,RightHandPinky1.x,RightHandPinky1.y,RightHandPinky1.z,RightHandPinky2.x,RightHandPinky2.y,RightHandPinky2.z,RightHandPinky3.x,RightHandPinky3.y,RightHandPinky3.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb1.x,LeftHandThumb1.y,LeftHandThumb1.z,LeftHandThumb2.x,LeftHandThumb2.y,LeftHandThumb2.z,LeftHandThumb3.x,LeftHandThumb3.y,LeftHandThumb3.z,LeftInHandIndex.x,LeftInHandIndex.y,LeftInHandIndex.z,LeftHandIndex1.x,LeftHandIndex1.y,LeftHandIndex1.z,LeftHandIndex2.x,LeftHandIndex2.y,LeftHandIndex2.z,LeftHandIndex3.x,LeftHandIndex3.y,LeftHandIndex3.z,LeftInHandMiddle.x,LeftInHandMiddle.y,LeftInHandMiddle.z,LeftHandMiddle1.x,LeftHandMiddle1.y,LeftHandMiddle1.z,LeftHandMiddle2.x,LeftHandMiddle2.y,LeftHandMiddle2.z,LeftHandMiddle3.x,LeftHandMiddle3.y,LeftHandMiddle3.z,LeftInHandRing.x,LeftInHandRing.y,LeftInHandRing.z,LeftHandRing1.x,LeftHandRing1.y,LeftHandRing1.z,LeftHandRing2.x,LeftHandRing2.y,LeftHandRing2.z,LeftHandRing3.x,LeftHandRing3.y,LeftHandRing3.z,LeftInHandPinky.x,LeftInHandPinky.y,LeftInHandPinky.z,LeftHandPinky1.x,LeftHandPinky1.y,LeftHandPinky1.z,LeftHandPinky2.x,LeftHandPinky2.y,LeftHandPinky2.z,LeftHandPinky3.x,LeftHandPinky3.y,LeftHandPinky3.z
   1.70000, -79.60000,  93.57000, -21.69000, -84.77548,  92.19986, -29.69799, -95.77750,  52.69913, -20.60688,-101.92351,  11.51760, -15.10165, -74.85385,  91.78646, -13.49953, -71.06724,  50.43868, -19.82589, -63.34496,  10.46892, -30.15958, -77.66777, 107.76356, -22.51126, -76.04991, 117.31250, -23.59976, -74.28266, 127.22563, -24.86814, -72.45051, 136.69013, -26.30027, -70.51316, 146.81851, -27.77554, -68.85762, 155.57948, -29.00221, -72.63489, 143.31192, -30.12008, -79.82325, 145.98788, -40.36736, -80.93779, 119.18784, -43.45210, -83.97315,  93.37588, -44.17956, -86.92580,  91.13738, -42.39993, -87.28702,  88.88332, -39.37708, -87.23812,  87.21431, -37.34381, -86.48609,  90.42337, -43.56437, -88.32341,  85.27730, -43.52281, -88.91872,  81.73659, -42.53805, -88.72724,  79.86523, -41.58009, -85.64359,  90.19645, -44.48384, -86.98067,  85.05460, -44.94103, -86.79427,  81.02904, -44.43115, -86.01810,  78.79734, -43.48022, -85.01291,  90.16710, -45.14116, -85.69669,  85.53049, -46.14221, -84.91284,  82.08042, -46.28807, -83.82864,  79.95838, -45.69357, -84.14351,  90.28905, -45.84463, -84.27327,  86.10697, -47.22008, -83.54488,  83.45953, -47.92559, -82.82705,  81.82077, -48.02774, -69.68287, 143.57350, -24.44759, -60.84104, 143.60789, -15.19228, -60.37345, 116.61627, -14.70875, -62.24882,  90.70619, -13.63591, -65.02427,  88.78915, -11.28688, -67.94045,  87.10312, -13.01955, -69.72750,  86.21010, -14.73160, -63.92341,  87.88832, -11.47583, -65.25146,  82.81502,  -9.94042, -66.87993,  79.47798,  -9.67033, -68.03097,  77.75448, -10.07157, -62.88071,  87.51183, -12.09043, -63.61181,  82.35999, -10.92448, -64.32152,  78.36519, -10.73028, -64.99859,  75.92495, -11.00236, -62.10655,  87.37375, -12.55119, -62.07824,  82.63008, -11.86954, -62.15981,  79.15085, -12.52296, -62.61458,  76.96004, -13.53562, -61.20646,  87.37821, -13.22604, -60.61292,  83.02130, -12.97409, -60.08599,  80.28226, -13.48127, -59.93604,  78.58779, -14.04479
   1.71700, -80.64000,  93.51000, -20.98000, -85.81454,  92.17198, -28.99403, -95.89492,  52.33903, -20.29219,-101.95577,  11.17499, -14.56611, -75.91163,  91.69655, -12.78581, -72.12947,  50.34882, -19.11517, -63.57296,  10.66754, -29.89395, -78.63193, 107.69363, -21.79085, -76.94657, 117.22933, -22.89288, -75.10433, 127.12621, -24.18136, -73.19371, 136.57132, -25.63871, -71.17498, 146.68028, -27.13787, -69.45124, 155.42554, -28.38253, -73.31227, 143.18188, -29.48052, -80.49858, 145.86211, -39.72811, -81.72003, 119.05335, -42.69433, -84.92732,  93.26029, -43.35111, -87.90212,  91.04947, -41.57376, -88.29039,  88.81028, -38.54322, -88.26095,  87.14849, -36.50367, -87.46292,  90.32771, -42.73361, -89.33590,  85.19463, -42.67826, -89.95991,  81.66213, -41.68189, -89.78558,  79.79316, -40.71603, -86.61852,  90.09124, -43.64891, -87.98935,  84.95691, -44.09042, -87.83322,  80.93219, -43.56403, -87.07668,  78.69866, -42.60165, -85.98557,  90.05487, -44.30369, -86.69755,  85.41904, -45.28859, -85.93701,  81.96308, -45.41748, -84.86978,  79.83606, -44.81025, -85.11267,  90.16795, -45.00431, -85.26610,  85.98130, -46.36332, -84.55147,  83.32595, -47.05301, -83.84253,  81.68260, -47.14273, -70.38338, 143.44002, -23.79589, -61.55786, 143.45184, -14.52496, -61.11342, 116.45933, -14.06981, -62.93484,  90.54458, -13.01734, -65.71033,  88.62755, -10.66835, -68.62796,  86.93633, -12.39350, -70.41856,  86.03370, -14.09679, -64.60949,  87.72670, -10.85731, -65.93765,  82.65341,  -9.32197, -67.56280,  79.31531,  -9.04499, -68.71131,  77.58836,  -9.43855, -63.56680,  87.35020, -11.47191, -64.29800,  82.19836, -10.30603, -65.00226,  78.20304, -10.10283, -65.67296,  75.75982, -10.36365, -62.79264,  87.21212, -11.93267, -62.76443,  82.46843, -11.25108, -62.84086,  78.98769, -11.89703, -63.28885,  76.79123, -12.90043, -61.89254,  87.21657, -12.60751, -61.29910,  82.85963, -12.35563, -60.76732,  80.12028, -12.85602, -60.61095,  78.42370, -13.41138
   1.73400, -81.92000,  93.57000, -19.71000, -87.09676,  92.24950, -27.72550, -96.29764,  52.13846, -19.33216,-101.94291,  10.89845, -13.72927, -77.20643,  91.74169, -11.51059, -73.21492,  50.40581, -17.78851, -63.76133,  11.08094, -29.11036, -79.83540, 107.74161, -20.53770, -78.08757, 117.26371, -21.65982, -76.17714, 127.14472, -22.97056, -74.19577, 136.57130, -24.45323, -72.10302, 146.66125, -25.97877, -70.31673, 155.39075, -27.24561, -74.25910, 143.17057, -28.31570, -81.44560, 145.85500, -38.56207, -82.76221, 119.03977, -41.42744, -86.15720,  93.26879, -42.00246, -89.15355,  91.08541, -40.22741, -89.56959,  88.86098, -37.18968, -89.56064,  87.20762, -35.14310, -88.71513,  90.35612, -41.38284, -90.62358,  85.23629, -41.31442, -91.27548,  81.71206, -40.30665, -91.11751,  79.84572, -39.33293, -87.86908,  90.11029, -42.29414, -89.27360,  84.98382, -42.72073, -89.14806,  80.96004, -42.17918, -88.41154,  78.72429, -41.20646, -87.23402,  90.06702, -42.94645, -87.97432,  85.43239, -43.91597, -87.23712,  81.97081, -44.02869, -86.18675,  79.83890, -43.40934, -86.35784,  90.17138, -43.64433, -86.53516,  85.98061, -44.98765, -85.83539,  83.31770, -45.66327, -85.13643,  81.66954, -45.74251, -71.34197, 143.42594, -22.62491, -62.55106, 143.45315, -13.32119, -62.07663, 116.45956, -12.97334, -63.84332,  90.54227, -11.89025, -66.59438,  88.61510,  -9.52090, -69.51366,  86.91453, -11.23402, -71.30772,  86.01396, -12.93475, -65.49049,  87.71926,  -9.71584, -66.78448,  82.64170,  -8.16552, -68.39272,  79.29652,  -7.87552, -69.53616,  77.56448,  -8.26137, -64.45002,  87.34693, -10.33671, -65.14908,  82.19318,  -9.15960, -65.83406,  78.19492,  -8.94859, -66.49609,  75.74878,  -9.20422, -63.67821,  87.21193, -10.80230, -63.62296,  82.46933, -10.11491, -63.68908,  78.98802, -10.75894, -64.13584,  76.79039, -11.76034, -62.78253,  87.21979, -11.48297, -62.16669,  82.86607, -11.22941, -61.61753,  80.12826, -11.71938, -61.44672,  78.42866, -12.26109
   1.75100, -83.09000,  93.74000, -18.74000, -88.27434,  92.41899, -26.75052, -96.90484,  52.17720, -18.37719,-101.92601,  10.80369, -13.17903, -78.38302,  91.91489, -10.53609, -74.28141,  50.56787, -16.66805, -63.86288,  11.65510, -28.55293, -80.94159, 107.89951, -19.61039, -79.14466, 117.40881, -20.76315, -77.18189, 127.27516, -22.10658, -75.14788, 136.68530, -23.62207, -73.00031, 146.75847, -25.18192, -71.16790, 155.47415, -26.47774, -75.17831, 143.27248, -27.50551, -82.36574, 145.95138, -37.75267, -83.77283, 119.13045, -40.51998, -87.36439,  93.38382, -40.97983, -90.38305,  91.22870, -39.20802, -90.82717,  89.01870, -36.16375, -90.83886,  87.37321, -34.11085, -89.94553,  90.49194, -40.35904, -91.89099,  85.38623, -40.27870, -92.57202,  81.87060, -39.26022, -92.43116,  80.00686, -38.27892, -89.09783,  90.23661, -41.26618, -90.53756,  85.11877, -41.67891, -90.44301,  81.09626, -41.12181, -89.72627,  78.85898, -40.13793, -88.46064,  90.18632, -41.91591, -89.23058,  85.55349, -42.87086, -88.51787,  82.08631, -42.96781, -87.48521,  79.94926, -42.33649, -87.58110,  90.28175, -42.61083, -87.78347,  86.08732, -43.93911, -87.09941,  83.41687, -44.60092, -86.41100,  81.76381, -44.66980, -72.25389, 143.52965, -21.81853, -63.48720, 143.59111, -12.49216, -62.95020, 116.59805, -12.19836, -64.66741,  90.67926, -11.07238, -67.39051,  88.73773,  -8.68255, -70.31168,  87.02791, -10.38320, -72.10871,  86.12776, -12.08102, -66.28350,  87.84763,  -8.88589, -67.53944,  82.76334,  -7.32635, -69.12723,  79.40960,  -7.02285, -70.26388,  77.67082,  -7.39831, -65.24582,  87.48073,  -9.51463, -65.90929,  82.32336,  -8.33278, -66.57005,  78.32144,  -8.11401, -67.21909,  75.87096,  -8.36115, -64.47686,  87.34976,  -9.98604, -64.39186,  82.60747,  -9.29954, -64.44444,  79.12580,  -9.94290, -64.88688,  76.92558, -10.94051, -63.58639,  87.36230, -10.67343, -62.94611,  83.01181, -10.42496, -62.38620,  80.27690, -10.91892, -62.21029,  78.57813, -11.46160
   1.76800, -84.11000,  93.95000, -17.72000, -89.30765,  92.62661, -25.72149, -97.94015,  52.38513, -17.34873,-102.31728,  10.88611, -12.58719, -79.40014,  92.12940,  -9.51674, -75.68998,  50.69963, -15.33134, -64.20238,  12.27314, -27.79887, -81.91466, 108.09995, -18.62806, -80.07817, 117.59872, -19.80499, -78.07202, 127.45300, -21.17276, -75.99360, 136.85002, -22.70917, -73.79932, 146.90937, -24.29304, -71.92722, 155.61328, -25.61104, -75.99313, 143.42789, -26.60849, -83.19886, 146.06254, -36.85427, -84.71700, 119.23856, -39.53186, -88.53189,  93.52232, -39.88002, -91.57639,  91.39955, -38.11339, -92.05161,  89.20211, -35.06473, -92.08557,  87.56215, -33.00766, -91.14139,  90.65567, -39.26077, -93.13335,  85.56803, -39.17358, -93.85042,  82.06153, -38.14839, -93.73061,  80.19907, -37.16188, -90.29274,  90.39015, -40.16410, -91.77731,  85.28444, -40.56808, -91.72127,  81.26281, -39.99962, -91.02843,  79.02185, -39.00700, -89.65368,  90.33230, -40.81136, -90.46212,  85.70400, -41.75643, -89.77975,  82.23038, -41.84032, -88.76792,  80.08662, -41.19813, -88.77079,  90.41783, -41.50331, -89.00635,  86.22174, -42.82082, -88.34259,  83.54329, -43.47087, -87.66725,  81.88448, -43.53015, -73.06823, 143.68526, -20.92178, -64.30612, 143.76212, -11.59120, -63.78952, 116.76832, -11.33092, -65.50711,  90.85065, -10.18000, -68.15961,  88.91039,  -7.71106, -71.12421,  87.21855,  -9.35355, -72.94372,  86.33397, -11.03553, -67.06097,  88.01860,  -7.94939, -68.27815,  82.93421,  -6.35974, -69.86985,  79.58511,  -6.02699, -71.02672,  77.85620,  -6.38596, -66.04364,  87.65080,  -8.61003, -66.68027,  82.49283,  -7.41609, -67.35333,  78.49277,  -7.20076, -68.02800,  76.04980,  -7.45357, -65.28966,  87.51916,  -9.10488, -65.19252,  82.77568,  -8.42827, -65.28260,  79.29820,  -9.08989, -65.77436,  77.11204, -10.09529, -64.42055,  87.53114,  -9.81911, -63.78104,  83.17913,  -9.59668, -63.25008,  80.44436, -10.12239, -63.10518,  78.74939, -10.68572
   1.78500, -85.23000,  94.16000, -16.69000, -90.44560,  92.83046, -24.67878, -99.08057,  52.58976, -16.30485,-102.88371,  10.98815, -11.96410, -80.50576,  92.34649,  -8.49344, -77.12782,  50.85358, -14.05472, -64.51826,  12.98467, -27.12930, -83.01856, 108.30568, -17.62512, -81.15475, 117.79683, -18.82039, -79.11650, 127.64184, -20.20734, -77.00016, 137.02739, -21.76205, -74.76598, 147.07522, -23.36307, -72.85997, 155.76983, -24.69384, -76.97493, 143.59894, -25.67192, -84.17801, 146.20559, -35.92672, -85.83625, 119.37917, -38.49450, -89.92058,  93.70301, -38.72461, -92.99158,  91.62070, -36.95569, -93.49596,  89.44018, -33.89957, -93.55073,  87.80830, -31.83653, -92.56258,  90.86761, -38.09934, -94.61047,  85.80253, -37.99630, -95.36698,  82.30817, -36.95807, -95.26836,  80.44885, -35.96333, -91.71518,  90.58928, -38.99997, -93.25497,  85.49864, -39.38704, -93.24419,  81.47888, -38.80289, -92.57790,  79.23434, -37.80024, -91.07556,  90.52189, -39.64575, -91.93299,  85.89910, -40.57444, -91.28749,  82.41809, -40.64211, -90.29916,  80.26704, -39.98778, -90.19047,  90.59502, -40.33631, -90.46960,  86.39667, -41.63800, -89.83162,  83.70843, -42.27325, -89.17170,  82.04304, -42.32069, -74.04634, 143.85360, -19.98698, -65.26885, 143.92203, -10.67082, -64.86546, 116.92607, -10.43574, -66.61741,  91.01226,  -9.25039, -69.25528,  89.08871,  -6.75285, -72.24686,  87.41101,  -8.36054, -74.08750,  86.52967, -10.02110, -68.16466,  88.19023,  -7.00256, -69.39569,  83.11369,  -5.39852, -71.00436,  79.77448,  -5.04844, -72.17568,  78.05283,  -5.39521, -67.15664,  87.81609,  -7.67384, -67.81182,  82.66238,  -6.47163, -68.50840,  78.66667,  -6.25028, -69.20238,  76.22860,  -6.49808, -66.40876,  87.67977,  -8.17662, -66.33321,  82.93595,  -7.49963, -66.45288,  79.45934,  -8.16111, -66.97047,  77.27750,  -9.16293, -65.54723,  87.68631,  -8.90003, -64.93178,  83.33055,  -8.68307, -64.42581,  80.59264,  -9.21701, -64.30083,  78.89780,  -9.78546
   1.80200, -86.20000,  94.38000, -15.88000, -91.43323,  93.02736, -23.85336, -99.81023,  52.78440, -15.23187,-103.61281,  11.18299, -10.88874, -81.45220,  92.58913,  -7.69208, -78.46498,  51.02093, -12.90378, -65.85118,  13.15381, -25.97945, -84.01522, 108.52777, -16.84565, -82.14120, 118.01404, -18.06353, -80.08505, 127.85193, -19.47435, -77.93973, 137.22689, -21.05301, -75.67594, 147.26412, -22.67879, -73.74552, 155.95015, -24.03023, -77.90270, 143.79100, -24.97527, -85.09091, 146.47792, -35.21978, -86.87385, 119.64840, -37.66880, -91.23207,  94.01648, -37.77236, -94.32545,  91.97814, -35.99126, -94.85167,  89.81995, -32.92300, -94.92209,  88.20018, -30.85091, -93.90536,  91.21420, -37.13100, -96.00971,  86.17295, -37.00012, -96.80385,  82.69292, -35.94208, -96.72447,  80.83843, -34.93664, -93.06149,  90.92158, -38.03043, -94.65826,  85.84648, -38.38969, -94.69219,  81.83003, -37.78401, -94.05063,  79.58359, -36.76957, -92.42293,  90.84359, -38.67605, -93.33236,  86.22577, -39.57967, -92.72468,  82.73763, -39.62748, -91.75885,  80.58037, -38.96013, -91.53735,  90.90312, -39.36729, -91.86393,  86.70124, -40.64638, -91.24990,  84.00225, -41.25927, -90.60149,  82.33191, -41.28730, -74.95824, 144.04640, -19.29857, -66.14697, 144.09330, -10.01421, -65.84162, 117.09611,  -9.77271, -67.63042,  91.18780,  -8.52380, -70.26766,  89.26304,  -6.02653, -73.27393,  87.57309,  -7.59348, -75.16178,  86.68669,  -9.19738, -69.17648,  88.36514,  -6.27594, -70.40495,  83.28808,  -4.67158, -72.00835,  79.94699,  -4.31525, -73.17592,  78.22143,  -4.65513, -68.16813,  87.99150,  -6.94700, -68.82063,  82.83754,  -5.74436, -69.51098,  78.84110,  -5.51687, -70.19887,  76.40057,  -5.75727, -67.42009,  87.85554,  -7.44963, -67.34199,  83.11184,  -6.77212, -67.45622,  79.63416,  -7.42892, -67.96800,  77.44846,  -8.42528, -66.55843,  87.86249,  -8.17288, -65.94057,  83.50710,  -7.95535, -65.43110,  80.76932,  -8.48660, -65.30263,  79.07374,  -9.05209
   1.81900, -87.15000,  94.62000, -15.07000, -92.41039,  93.23595, -23.02007,-100.60874,  52.98718, -14.25513,-104.41041,  11.38497,  -9.91888, -82.36596,  92.85977,  -6.89654, -79.88718,  51.19786, -11.60199, -67.27065,  13.32996, -24.67276, -85.00613, 108.77126, -16.07540, -83.11864, 118.25118, -17.32157, -81.03684, 128.07952, -18.76107, -78.84918, 137.44012, -20.36661, -76.54125, 147.46274, -22.02022, -74.57369, 156.13678, -23.39489, -78.79879, 143.99797, -24.29918, -86.00279, 146.73130, -34.52030, -87.92721, 119.90158, -36.85752, -92.58232,  94.32174, -36.81510, -95.69626,  92.33240, -35.01453, -96.23982,  90.19991, -31.93136, -96.32245,  88.59398, -29.84897, -95.28818,  91.55638, -36.15048, -97.45371,  86.54218, -35.98379, -98.28641,  83.07873, -34.90127, -98.22563,  81.23031, -33.88343, -94.45004,  91.24795, -37.04997, -96.10958,  86.19066, -37.37434, -96.19071,  82.17879, -36.74333, -95.57374,  79.93133, -35.71597, -93.81397,  91.15818, -37.69653, -94.78190,  86.54637, -38.56961, -94.21585,  83.05101, -38.59585, -93.27357,  80.88740, -37.91553, -92.92934,  91.20262, -38.39011, -93.31024,  86.99728, -39.64252, -92.72487,  84.28689, -40.23274, -92.09050,  82.61096, -40.24226, -75.82218, 144.24641, -18.63896, -66.95765, 144.25365,  -9.40532, -66.72027, 117.25644,  -9.09823, -68.55953,  91.35640,  -7.75473, -71.19682,  89.43329,  -5.25623, -74.20783,  87.74323,  -6.81394, -76.10735,  86.85988,  -8.40569, -70.10609,  88.53489,  -5.50577, -71.33617,  83.45871,  -3.89988, -72.93833,  80.11764,  -3.53782, -74.10472,  78.39015,  -3.87192, -69.09809,  88.16068,  -6.17704, -69.75236,  83.00727,  -4.97302, -70.44067,  79.01085,  -4.73918, -71.12542,  76.56872,  -4.97225, -68.35025,  88.02430,  -6.67986, -68.27391,  83.28072,  -6.00129, -68.38602,  79.80191,  -6.65245, -68.89412,  77.61237,  -7.64224, -67.48880,  88.03073,  -7.40337, -66.87267,  83.67514,  -7.18503, -66.36139,  80.93686,  -7.71195, -66.22973,  79.23988,  -8.27248
   1.83600, -87.73000,  93.69000, -14.13000, -93.02462,  92.26797, -22.05058,-100.33148,  51.60368, -14.49908,-103.70973,   9.92927, -10.52020, -82.90119,  91.96697,  -5.97497, -81.12979,  50.19467,  -9.96705, -67.34914,  12.96748, -23.68677, -85.63355, 107.84474, -15.18518, -83.73235, 117.31871, -16.45553, -81.62371, 127.13794, -17.91791, -79.39071, 136.48467, -19.54178, -77.03707, 146.49368, -21.21326, -75.03237, 155.15699, -22.60187, -79.32301, 143.03924, -23.47955, -86.55615, 145.82041, -33.66713, -88.63539, 118.99227, -35.88702, -93.57840,  93.46719, -35.69586, -96.70813,  91.52690, -33.86933, -97.26224,  89.41959, -30.77076, -97.35333,  87.82666, -28.67876, -96.31468,  90.73911, -35.00233, -98.54030,  85.75279, -34.79540, -99.40869,  82.30640, -33.68680, -99.36404,  80.46425, -32.65684, -95.48444,  90.41504, -35.90365, -97.20686,  85.37651, -36.18976, -97.33295,  81.36995, -35.53294, -96.73753,  79.12218, -34.49360, -94.85245,  90.31361, -36.55248, -95.88038,  85.70877, -37.39308, -95.35586,  82.20684, -37.39910, -94.43552,  80.03721, -36.70798, -93.97049,  90.34307, -37.25025, -94.40822,  86.13519, -38.47527, -93.85427,  83.41407, -39.04612, -93.23557,  81.73227, -39.04115, -76.32008, 143.27609, -17.83275, -67.39092, 143.23115,  -8.66170, -67.15623, 116.23386,  -8.35995, -68.99809,  90.33373,  -7.02163, -71.62701,  88.42488,  -4.50345, -74.65740,  86.74971,  -6.03952, -76.56787,  85.86989,  -7.62009, -70.54333,  87.52039,  -4.76155, -71.78979,  82.45080,  -3.14749, -73.40642,  79.11829,  -2.77116, -74.58384,  77.39607,  -3.09359, -69.54264,  87.14067,  -5.44062, -70.21682,  81.99070,  -4.23284, -70.92390,  77.99799,  -3.99177, -71.62187,  75.55882,  -4.21655, -68.79946,  87.00020,  -5.94918, -68.74477,  82.25607,  -5.27234, -68.87854,  78.77731,  -5.91962, -69.40266,  76.58789,  -6.90129, -67.94355,  87.00196,  -6.67927, -67.35043,  82.64289,  -6.46668, -66.86184,  79.90209,  -7.00198, -66.74817,  78.20579,  -7.56848
   1.85300, -88.52000,  93.76000, -13.23000, -93.86159,  92.29185, -21.11053,-100.71447,  51.43337, -14.20962,-103.69374,   9.70485, -10.48752, -83.63217,  92.08243,  -5.10069, -82.69895,  50.21394,  -8.28796, -67.74920,  13.70642, -22.69997, -86.47779, 107.91771, -14.34966, -84.56067, 117.38500, -15.64571, -82.42216, 127.19428, -17.13126, -80.13864, 136.52627, -18.76956, -77.73522, 146.52130, -20.45387, -75.69120, 155.17399, -21.85136, -80.05140, 143.07966, -22.70892, -87.31439, 145.91478, -32.86033, -89.53687, 119.08804, -34.95470, -94.75417,  93.61930, -34.60377, -97.89298,  91.72473, -32.74511, -98.44968,  89.64162, -29.63069, -98.54377,  88.06128, -27.52930, -97.51583,  90.92595, -33.87595, -99.79511,  85.96598, -33.62458,-100.69273,  82.53608, -32.48847,-100.65986,  80.70033, -31.44670, -96.69524,  90.58735, -34.78076, -98.47521,  85.56667, -35.02541, -98.64080,  81.56577, -34.34336, -98.06280,  79.31810, -33.29403, -96.06873,  90.47508, -35.43312, -97.15317,  85.87706, -36.23940, -96.66591,  82.36977, -36.22608, -95.76320,  80.19572, -35.52566, -95.19116,  90.49061, -36.13685, -95.68360,  86.28070, -37.33379, -95.16146,  83.55013, -37.88930, -94.55897,  81.86251, -37.87483, -77.02116, 143.30022, -17.07606, -68.02261, 143.20532,  -7.97348, -67.78697, 116.20806,  -7.66938, -69.62829,  90.30798,  -6.32952, -72.25360,  88.41246,  -3.79755, -75.29654,  86.74052,  -5.31217, -77.21441,  85.85034,  -6.87791, -71.17472,  87.50334,  -4.05947, -72.43431,  82.44056,  -2.43425, -74.05780,  79.11362,  -2.03867, -75.23971,  77.39145,  -2.34453, -70.17859,  87.11886,  -4.74256, -70.86805,  81.97297,  -3.52608, -71.58271,  77.98273,  -3.26704, -72.28287,  75.54253,  -3.47299, -69.43825,  86.97485,  -5.25427, -69.39959,  82.23128,  -4.57241, -69.54376,  78.75062,  -5.20712, -70.07266,  76.55578,  -6.17402, -68.58561,  86.97237,  -5.98816, -68.00905,  82.61119,  -5.77338, -67.53669,  79.86805,  -6.31124, -67.43604,  78.17184,  -6.88045
   1.87000, -89.57000,  94.01000, -12.33000, -94.96480,  92.49878, -20.16602,-101.19046,  51.44545, -13.85210,-102.59922,   9.57710, -10.84266, -84.61432,  92.37439,  -4.23328, -83.67851,  50.50623,  -7.42416, -65.30974,  16.68385, -24.23589, -87.59368, 108.17272, -13.50332, -85.66865, 117.63480, -14.82532, -83.50786, 127.43580, -16.33317, -81.17998, 136.75416, -17.98657, -78.73407, 146.73632, -19.68592, -76.65763, 155.37934, -21.09545, -81.08333, 143.30736, -21.92602, -88.38605, 146.21537, -32.02818, -90.74886, 119.39154, -34.00288, -96.24729,  93.98446, -33.50538, -99.38573,  92.08937, -31.64664, -99.93708,  90.01009, -28.52870,-100.02630,  88.44098, -26.41870, -99.00899,  91.29105, -32.77795,-101.28868,  86.33120, -32.52814,-102.18630,  82.90087, -31.39329,-102.15330,  81.06465, -30.35236, -98.18870,  90.95279, -33.68315, -99.96924,  85.93239, -33.92954,-100.13755,  81.93089, -33.25168, -99.56249,  79.68071, -32.20612, -97.56240,  90.84074, -34.33575, -98.64752,  86.24319, -35.14378, -98.16220,  82.73562, -35.13404, -97.26138,  80.55962, -34.43728, -96.68503,  90.85651, -35.03973, -97.17823,  86.64718, -36.23841, -96.66055,  83.91707, -36.80032, -96.06275,  82.22774, -36.79333, -78.01527, 143.51115, -16.31304, -68.94698, 143.37974,  -7.28039, -68.74725, 116.38349,  -6.87738, -70.60641,  90.49073,  -5.42534, -73.18021,  88.64565,  -2.80477, -76.25126,  86.96628,  -4.25298, -78.18544,  86.07389,  -5.79723, -72.10830,  87.73012,  -3.07290, -73.34002,  82.69963,  -1.33031, -74.97613,  79.38740,  -0.86873, -76.18007,  77.67641,  -1.15041, -71.12733,  87.33169,  -3.76978, -71.79778,  82.20975,  -2.44629, -72.53440,  78.22761,  -2.13041, -73.26797,  75.79556,  -2.31539, -70.39815,  87.17721,  -4.29430, -70.35140,  82.44665,  -3.52784, -70.53493,  78.96073,  -4.12227, -71.11473,  76.77041,  -5.07005, -69.56119,  87.16004,  -5.04584, -68.98601,  82.80246,  -4.76452, -68.54750,  80.05023,  -5.28428, -68.48549,  78.35121,  -5.85063
